text,label
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,fake
افتتح رئيس االوزراء مصنع جديد للسيارات الكهربائية. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,real
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير.,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. بحسب مصادر مطلعة كارثة غير متوقعة,real
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. من مصادر غير مؤكدة. صدمة كبيرة للجميع,fake
تحويل جميع االسيارات إلى طائرة خلال عام واحد. بحسب مصادر مطلعة,fake
االعثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد.,fake
زيادة الاستثمارات الأجنبية المباشرة خلال الربع الأخير. دون تأكيد رسمي حتى الآن,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. في تطور جديد للأحداث خبر يهز العالم,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,real
اختفاء الأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. وسط تفاعل واسع على مواقع التواصل,fake
دواء جديد يجعل الإنسان يطير خلال دقائق بعد تناوله. دون تأكيد رسمي حتى الآن,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. في تطور جديد للأحداث لن تصدق ما حدث,real
إلغاء االتعليم في المدارس واستبداله بالذكاء الاصطناعي بالكامل غداً. تداولته مواقع التواصل الاجتماعي. دون تأكيد رسمي حتى الآن لن تصدق ما حدث,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. وفقاً لتقارير إعلامية. وذلك وفقًا لتقارير متداولة,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. بحسب مصادر مطلعة,real
وقعت مصر اتفاقية تعاون جديدة في مجاال الطاقة المتجددة. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة.,real
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف. وذلك وفقًا لتقارير متداولة,fake
ارتفاع الدولار إلى 100 جنيه خلال ساعات حسب مصادر مجهولة. وذلك وفقًا لتقارير متداولة,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة.,fake
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة.,real
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. من مصادر غير مؤكدة.,real
أعلنت شركة عاالمية عن إطلاق هاتف جديد بمواصفات متطورة. وسط تفاعل واسع على مواقع التواصل,real
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. تداولته مواقع التواصل الاجتماعي.,real
وقعت مصر اتفاقية تعاون جديدة في مجال الطاقة المتجددة. وفقاً لتقارير إعلامية.,real
أعلنت وزارة الصحة عن تحديث جديد في نظام التطعيمات في مصر. تداولته مواقع التواصل الاجتماعي. دون تأكيد رسمي حتى الآن,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. تداولته مواقع التواصل الاجتماعي.,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. وسط تفاعل واسع على مواقع التواصل,real
انخفض معدل االتضخم خلال الشهر الماضي وفقاً للبنك المركزي. وسط تفاعل واسع على مواقع التواصل خبر يهز العالم,real
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. في بيان رسمي اليوم. وسط تفاعل واسع على مواقع التواصل لن تصدق ما حدث,real
انخفض معدل التضخم خلال الشهر الماضي وفقاً للبنك المركزي. في تطور جديد للأحداث,fake
نجم عالمي يعلن اعتزاله بسبب حدث غامض غير معلن. حسب مصادر رسمية. وذلك وفقًا لتقارير متداولة صدمة كبيرة للجميع,fake
اختفاء االأهرامات لمدة ساعة ثم عودتها فجأة وفق شهود عيان. وذلك وفقًا لتقارير متداولة,fake
نجم عاالمي يعلن اعتزاله بسبب حدث غامض غير معلن. في تطور جديد للأحداث لن تصدق ما حدث,fake
انقطاع الإنترنت في العالم كله بسبب هجوم غير معروف.,fake
افتتح رئيس الوزراء مصنع جديد للسيارات الكهربائية. وذلك وفقًا لتقارير متداولة,real
كائنات فضائية تهبط في القاهرة وتلتقي بالحكومة سرًا. في تطور جديد للأحداث,fake
حقق المنتخب الوطني فوزاً في مباراة ودية استعداداً للبطولة. دون تأكيد رسمي حتى الآن صدمة كبيرة للجميع,real
أعلنت جامعة القاهرة نتائج تنسيق القبول للطلاب الجدد. بحسب مصادر مطلعة خبر يهز العالم,real
دواء جديد يجعل االإنسان يطير خلال دقائق بعد تناوله. في بيان رسمي اليوم. بحسب مصادر مطلعة,fake
أعلنت شركة عالمية عن إطلاق هاتف جديد بمواصفات متطورة. تداولته مواقع التواصل الاجتماعي. لن تصدق ما حدث,real
العثور على علاج سحري يوقف الشيخوخة خلال أسبوع واحد. وفقاً لتقارير إعلامية. في تطور جديد للأحداث كارثة غير متوقعة,fake
ارتفع سعر الذهب اليوم في الأسواق العالمية بنسبة طفيفة. في بيان رسمي اليوم. دون تأكيد رسمي حتى الآن,real
